Time [mm:ss]	UTC Time [hh:mm:ss]	Range [m]	Vertical Speed [m/s]	Horizontal Speed [m/s]	Longitude [°]	Latitude [°]	Altitude [m]
57:47.5     	06:17:25.5         	30598.5  	0.0                 	22.3                  	7.77362      	61.6516     	0.0
57:48.6     	06:17:26.6         	---      	---                 	---                   	---          	---         	---
57:49.5     	06:17:27.5         	31442.3  	2.5                 	21.5                  	7.77441      	61.6518     	7409.4
57:50.7     	06:17:28.7         	31462.1  	2.6                 	21.6                  	7.77480      	61.6518     	7411.9
57:51.6     	06:17:29.6         	31481.9  	2.5                 	21.9                  	7.77518      	61.6519     	7414.5
57:52.7     	06:17:30.7         	30697.4  	0.0                 	21.8                  	7.77557      	61.6520     	0.0
57:55.6     	06:17:33.6         	31562.2  	2.7                 	22.8                  	7.77676      	61.6521     	7424.8
57:56.7     	06:17:34.7         	31583.0  	2.4                 	23.0                  	7.77717      	61.6522     	7427.3
57:57.6     	06:17:35.6         	31603.2  	2.4                 	22.0                  	7.77756      	61.6523     	7429.6
57:58.7     	06:17:36.7         	31622.6  	2.5                 	21.0                  	7.77794      	61.6523     	7432.0
57:59.6     	06:17:37.6         	31641.9  	2.5                 	21.2                  	7.77832      	61.6524     	7434.6
58:01.7     	06:17:39.7         	31682.9  	2.2                 	23.6                  	7.77913      	61.6525     	7439.4
58:02.6     	06:17:40.6         	31704.1  	2.3                 	22.9                  	7.77954      	61.6526     	7441.7
58:03.7     	06:17:41.7         	31724.6  	2.6                 	21.6                  	7.77994      	61.6526     	7444.2
58:05.7     	06:17:43.7         	31764.0  	2.6                 	22.4                  	7.78072      	61.6528     	7449.2
58:06.6     	06:17:44.6         	31784.6  	2.3                 	23.7                  	7.78112      	61.6528     	7451.5
58:07.7     	06:17:45.7         	31805.7  	2.3                 	23.6                  	7.78154      	61.6529     	7453.9
58:08.6     	06:17:46.6         	31826.2  	2.7                 	22.3                  	7.78194      	61.6530     	7456.3
58:09.7     	06:17:47.7         	31846.0  	2.5                 	21.6                  	7.78233      	61.6530     	7458.7
58:10.7     	06:17:48.7         	31866.2  	2.7                 	22.3                  	7.78272      	61.6531     	7461.3
58:11.7     	06:17:49.7         	31887.2  	2.6                 	23.5                  	7.78314      	61.6532     	7463.8
58:12.6     	06:17:50.6         	31908.7  	2.7                 	23.4                  	7.78356      	61.6532     	7466.4
58:15.5     	06:17:53.5         	---      	---                 	---                   	---          	---         	---
58:16.6     	06:17:54.6         	31990.8  	2.6                 	23.7                  	7.78517      	61.6535     	7476.1
58:17.5     	06:17:55.5         	32012.1  	2.5                 	23.1                  	7.78559      	61.6536     	7478.5
58:20.7     	06:17:58.7         	32073.0  	0.0                 	22.9                  	7.78678      	61.6538     	7485.8
58:22.7     	06:18:00.7         	32114.7  	2.7                 	23.1                  	7.78760      	61.6539     	7490.9
58:23.6     	06:18:01.6         	32135.4  	2.5                 	22.8                  	7.78801      	61.6540     	7493.4
58:25.6     	06:18:03.6         	31371.4  	2.7                 	23.3                  	7.78883      	61.6541     	0.0
58:30.6     	06:18:08.6         	32281.4  	2.6                 	23.1                  	7.79086      	61.6545     	7511.8
58:31.7     	06:18:09.7         	---      	---                 	---                   	---          	---         	---
58:33.7     	06:18:11.7         	32343.3  	2.6                 	23.0                  	7.79207      	61.6547     	7519.6
58:35.7     	06:18:13.7         	31577.4  	0.0                 	22.2                  	7.79288      	61.6548     	0.0
58:37.7     	06:18:15.7         	32424.5  	2.4                 	22.5                  	7.79366      	61.6549     	7529.1
58:39.7     	06:18:17.7         	31659.4  	0.0                 	23.6                  	7.79449      	61.6551     	0.0
58:41.6     	06:18:19.6         	31680.2  	2.7                 	22.3                  	7.79489      	61.6551     	0.0
58:43.6     	06:18:21.6         	---      	---                 	---                   	---          	---         	---
58:44.6     	06:18:22.6         	32568.6  	2.6                 	23.5                  	7.79648      	61.6554     	7546.2
58:45.5     	06:18:23.5         	32589.6  	2.6                 	22.7                  	7.79689      	61.6555     	7548.8
58:49.6     	06:18:27.6         	32671.2  	2.7                 	22.1                  	7.79848      	61.6557     	7558.2
58:50.7     	06:18:28.7         	31883.3  	2.5                 	22.0                  	7.79887      	61.6558     	0.0
58:58.5     	06:18:36.5         	32856.4  	2.5                 	23.1                  	7.80208      	61.6562     	7580.4
58:59.7     	06:18:37.7         	---      	---                 	---                   	---          	---         	---
59:09.5     	06:18:47.5         	---      	---                 	---                   	---          	---         	---
59:10.6     	06:18:48.6         	33103.7  	2.4                 	24.2                  	7.80692      	61.6571     	7609.1
59:11.5     	06:18:49.5         	---      	---                 	---                   	---          	---         	---
59:12.6     	06:18:50.6         	---      	---                 	---                   	---          	---         	---
59:21.6     	06:18:59.6         	---      	---                 	---                   	---          	---         	---
59:24.5     	06:19:02.5         	---      	---                 	---                   	---          	---         	---
59:26.5     	06:19:04.5         	33435.6  	2.2                 	24.8                  	7.81341      	61.6584     	7646.7
59:35.7     	06:19:13.7         	32813.8  	0.0                 	23.7                  	7.81707      	61.6590     	0.0
59:39.6     	06:19:17.6         	33707.6  	2.3                 	23.5                  	7.81871      	61.6593     	7676.9
59:42.6     	06:19:20.6         	32960.7  	2.4                 	22.6                  	7.81995      	61.6596     	0.0
59:46.7     	06:19:24.7         	---      	---                 	---                   	---          	---         	---
59:49.6     	06:19:27.6         	33894.9  	2.3                 	22.6                  	7.82238      	61.6601     	7697.5
59:55.7     	06:19:33.7         	34041.5  	2.4                 	24.7                  	7.82523      	61.6607     	7713.7
59:56.8     	06:19:34.8         	---      	---                 	---                   	---          	---         	---
60:04.7     	06:19:42.7         	---      	---                 	---                   	---          	---         	---
60:07.6     	06:19:45.6         	---      	---                 	---                   	---          	---         	---
60:10.6     	06:19:48.6         	---      	---                 	---                   	---          	---         	---
60:11.5     	06:19:49.5         	---      	---                 	---                   	---          	---         	---
60:13.6     	06:19:51.6         	---      	---                 	---                   	---          	---         	---
60:18.7     	06:19:56.7         	34528.7  	2.2                 	22.9                  	7.83471      	61.6625     	7765.0
60:22.5     	06:20:00.5         	---      	---                 	---                   	---          	---         	---
60:27.7     	06:20:05.7         	---      	---                 	---                   	---          	---         	---
60:28.6     	06:20:06.6         	34740.4  	2.1                 	23.1                  	7.83881      	61.6633     	7787.2
60:37.5     	06:20:15.5         	---      	---                 	---                   	---          	---         	---
60:38.7     	06:20:16.7         	---      	---                 	---                   	---          	---         	---
60:41.5     	06:20:19.5         	35014.3  	2.3                 	23.7                  	7.84413      	61.6643     	7814.7
60:47.6     	06:20:25.6         	34331.2  	2.0                 	24.1                  	7.84659      	61.6648     	0.0
60:49.6     	06:20:27.6         	35184.1  	2.2                 	0.0                   	7.84741      	61.6649     	7831.6
60:51.6     	06:20:29.6         	34415.1  	2.3                 	23.0                  	7.84822      	61.6651     	0.0
60:54.6     	06:20:32.6         	---      	---                 	---                   	---          	---         	---
60:58.6     	06:20:36.6         	35373.0  	2.4                 	23.1                  	7.85107      	61.6657     	7851.2
61:04.7     	06:20:42.7         	---      	---                 	---                   	---          	---         	---
61:35.6     	06:21:13.6         	---      	---                 	---                   	---          	---         	---
61:45.6     	06:21:23.6         	36370.7  	2.1                 	24.2                  	7.87028      	61.6694     	7953.8
61:48.5     	06:21:26.5         	35624.4  	2.2                 	23.9                  	7.87152      	61.6697     	0.0
61:52.6     	06:21:30.6         	35712.4  	2.2                 	24.0                  	7.87321      	61.6700     	0.0
61:53.7     	06:21:31.7         	35733.4  	2.1                 	23.4                  	7.87362      	61.6701     	0.0
62:09.5     	06:21:47.5         	---      	---                 	---                   	---          	---         	---
62:18.5     	06:21:56.5         	37084.7  	2.2                 	24.5                  	7.88398      	61.6721     	8023.1
62:20.6     	06:21:58.6         	---      	---                 	---                   	---          	---         	---
62:39.7     	06:22:17.7         	37548.1  	2.1                 	24.2                  	7.89285      	61.6739     	8067.0
62:43.7     	06:22:21.7         	37633.9  	2.4                 	0.0                   	7.89449      	61.6742     	8075.1
62:44.5     	06:22:22.5         	---      	---                 	---                   	---          	---         	---
62:45.7     	06:22:23.7         	---      	---                 	---                   	---          	---         	---
62:49.7     	06:22:27.7         	37765.0  	0.0                 	0.0                   	7.89699      	61.6747     	8087.9
62:50.6     	06:22:28.6         	37786.6  	2.2                 	24.3                  	7.89740      	61.6748     	8090.0
62:53.5     	06:22:31.5         	37853.3  	2.2                 	24.2                  	7.89868      	61.6751     	8096.2
62:54.6     	06:22:32.6         	37875.6  	2.1                 	24.3                  	7.89910      	61.6751     	8098.2
62:58.7     	06:22:36.7         	37962.2  	2.1                 	23.7                  	7.90075      	61.6755     	8106.5
62:59.6     	06:22:37.6         	37984.2  	2.0                 	23.6                  	7.90117      	61.6756     	8108.3
