Time [sec]	Time (UTC)	P [hPa]	T [°C]	Hu [%]	Ws [m/s]	Wd [°]	Ws U [m/s]	Ws V [m/s]	Geopot [m]	Dew [°C]
2293      	05:57:57  	539.8  	-19.10	13    	16.3    	282   	15.9      	-3.4      	4826      	-38.7
2294      	05:57:58  	539.7  	-19.10	13    	16.3    	282   	15.9      	-3.4      	4828      	-38.6
2295      	05:57:59  	539.5  	-19.10	14    	16.3    	282   	16.0      	-3.3      	4830      	-38.5
2296      	05:58:00  	539.4  	-19.10	14    	16.3    	282   	16.0      	-3.3      	4832      	-38.4
2297      	05:58:01  	539.3  	-19.10	14    	16.3    	282   	16.0      	-3.3      	4834      	-38.3
2298      	05:58:02  	539.1  	-19.10	14    	16.2    	282   	15.9      	-3.3      	4836      	-38.2
2299      	05:58:03  	539.0  	-19.20	14    	16.2    	282   	15.9      	-3.3      	4837      	-38.1
2300      	05:58:04  	538.9  	-19.20	14    	16.2    	282   	15.9      	-3.3      	4839      	-38.0
2301      	05:58:05  	538.7  	-19.20	14    	16.2    	282   	15.9      	-3.2      	4841      	-38.0
2302      	05:58:06  	538.6  	-19.20	15    	16.2    	282   	15.9      	-3.2      	4843      	-37.9
2303      	05:58:07  	538.5  	-19.20	15    	16.2    	281   	15.9      	-3.2      	4845      	-37.8
2304      	05:58:08  	538.3  	-19.20	15    	16.2    	281   	15.9      	-3.2      	4847      	-37.8
2305      	05:58:09  	538.2  	-19.20	15    	16.2    	281   	15.9      	-3.1      	4849      	-37.7
2306      	05:58:10  	538.0  	-19.20	15    	16.2    	281   	15.9      	-3.1      	4850      	-37.6
2307      	05:58:11  	537.9  	-19.30	15    	16.2    	281   	15.9      	-3.1      	4852      	-37.6
2308      	05:58:12  	537.8  	-19.30	15    	16.2    	281   	15.9      	-3.0      	4854      	-37.5
2309      	05:58:13  	537.6  	-19.30	15    	16.1    	281   	15.8      	-3.0      	4856      	-37.4
2310      	05:58:14  	537.5  	-19.30	16    	16.1    	281   	15.8      	-3.0      	4858      	-37.4
2311      	05:58:15  	537.4  	-19.30	16    	16.1    	281   	15.8      	-3.0      	4860      	-37.3
2312      	05:58:16  	537.2  	-19.30	16    	16.1    	281   	15.8      	-3.0      	4862      	-37.2
2313      	05:58:17  	537.1  	-19.30	16    	16.1    	281   	15.8      	-3.0      	4863      	-37.1
2314      	05:58:18  	537.0  	-19.40	16    	16.2    	281   	15.9      	-3.0      	4865      	-37.0
2315      	05:58:19  	536.8  	-19.40	17    	16.2    	281   	15.9      	-3.0      	4867      	-36.9
2316      	05:58:20  	536.7  	-19.40	17    	16.2    	281   	15.9      	-3.0      	4869      	-36.8
2317      	05:58:21  	536.6  	-19.40	17    	16.2    	280   	15.9      	-2.9      	4871      	-36.8
2318      	05:58:22  	536.4  	-19.40	17    	16.2    	280   	15.9      	-2.9      	4873      	-36.7
2319      	05:58:23  	536.3  	-19.40	17    	16.2    	280   	15.9      	-2.9      	4874      	-36.6
2320      	05:58:24  	536.2  	-19.40	17    	16.1    	280   	15.9      	-2.8      	4876      	-36.5
2321      	05:58:25  	536.0  	-19.50	17    	16.1    	280   	15.9      	-2.8      	4878      	-36.5
2322      	05:58:26  	535.9  	-19.50	18    	16.1    	280   	15.9      	-2.8      	4880      	-36.4
2323      	05:58:27  	535.8  	-19.50	18    	16.1    	280   	15.9      	-2.8      	4882      	-36.4
2324      	05:58:28  	535.7  	-19.50	18    	16.1    	280   	15.9      	-2.8      	4884      	-36.4
2325      	05:58:29  	535.5  	-19.50	18    	16.1    	280   	15.9      	-2.8      	4886      	-36.3
2326      	05:58:30  	535.4  	-19.50	18    	16.2    	280   	15.9      	-2.8      	4887      	-36.3
2327      	05:58:31  	535.3  	-19.50	18    	16.2    	280   	15.9      	-2.8      	4889      	-36.3
2328      	05:58:32  	535.1  	-19.60	18    	16.2    	280   	15.9      	-2.8      	4891      	-36.3
2329      	05:58:33  	535.0  	-19.60	18    	16.2    	280   	15.9      	-2.8      	4893      	-36.3
2330      	05:58:34  	534.9  	-19.60	18    	16.2    	280   	15.9      	-2.8      	4894      	-36.2
2331      	05:58:35  	534.8  	-19.60	18    	16.2    	280   	15.9      	-2.8      	4896      	-36.2
2332      	05:58:36  	534.6  	-19.60	18    	16.2    	280   	15.9      	-2.8      	4898      	-36.2
2333      	05:58:37  	534.5  	-19.60	18    	16.2    	280   	15.9      	-2.9      	4899      	-36.2
2334      	05:58:38  	534.4  	-19.60	18    	16.2    	280   	15.9      	-2.9      	4901      	-36.2
2335      	05:58:39  	534.3  	-19.70	18    	16.2    	280   	15.9      	-2.9      	4903      	-36.2
2336      	05:58:40  	534.1  	-19.70	18    	16.2    	280   	15.9      	-2.9      	4905      	-36.2
2337      	05:58:41  	534.0  	-19.70	19    	16.2    	280   	15.9      	-2.9      	4906      	-36.1
2338      	05:58:42  	533.9  	-19.70	19    	16.2    	280   	15.9      	-2.9      	4908      	-36.1
2339      	05:58:43  	533.8  	-19.70	19    	16.2    	280   	15.9      	-2.9      	4910      	-36.1
2340      	05:58:44  	533.6  	-19.70	19    	16.2    	280   	15.9      	-2.9      	4912      	-36.0
2341      	05:58:45  	533.5  	-19.70	19    	16.2    	280   	15.9      	-2.9      	4913      	-36.0
2342      	05:58:46  	533.4  	-19.70	19    	16.2    	281   	15.9      	-3.0      	4915      	-36.0
2343      	05:58:47  	533.2  	-19.80	19    	16.2    	281   	15.9      	-3.0      	4917      	-36.0
2344      	05:58:48  	533.1  	-19.80	19    	16.2    	281   	15.9      	-3.0      	4919      	-35.9
2345      	05:58:49  	533.0  	-19.80	19    	16.2    	281   	15.9      	-3.0      	4921      	-35.9
2346      	05:58:50  	532.9  	-19.80	19    	16.2    	281   	15.9      	-3.0      	4922      	-35.9
2347      	05:58:51  	532.7  	-19.80	19    	16.2    	281   	15.9      	-3.0      	4924      	-35.9
2348      	05:58:52  	532.6  	-19.80	19    	16.1    	281   	15.8      	-3.0      	4926      	-35.8
2349      	05:58:53  	532.5  	-19.90	20    	16.1    	281   	15.8      	-3.0      	4928      	-35.8
2350      	05:58:54  	532.4  	-19.90	20    	16.1    	281   	15.8      	-3.0      	4930      	-35.8
2351      	05:58:55  	532.2  	-19.90	20    	16.1    	281   	15.8      	-3.0      	4931      	-35.8
2352      	05:58:56  	532.1  	-19.90	20    	16.1    	281   	15.8      	-2.9      	4933      	-35.8
2353      	05:58:57  	532.0  	-19.90	20    	16.1    	281   	15.8      	-2.9      	4935      	-35.8
2354      	05:58:58  	531.8  	-19.90	20    	16.1    	280   	15.8      	-2.9      	4936      	-35.8
2355      	05:58:59  	531.7  	-19.90	20    	16.0    	280   	15.7      	-2.9      	4938      	-35.8
2356      	05:59:00  	531.6  	-19.90	20    	16.0    	280   	15.7      	-2.8      	4940      	-35.8
2357      	05:59:01  	531.5  	-20.00	20    	16.0    	280   	15.7      	-2.8      	4942      	-35.8
2358      	05:59:02  	531.3  	-20.00	20    	16.0    	280   	15.8      	-2.8      	4943      	-35.8
2359      	05:59:03  	531.2  	-20.00	20    	15.9    	280   	15.7      	-2.8      	4945      	-35.7
2360      	05:59:04  	531.1  	-20.00	20    	15.9    	280   	15.7      	-2.7      	4947      	-35.7
2361      	05:59:05  	531.0  	-20.00	20    	15.9    	280   	15.7      	-2.7      	4949      	-35.7
2362      	05:59:06  	530.8  	-20.00	20    	15.9    	280   	15.7      	-2.7      	4951      	-35.7
2363      	05:59:07  	530.7  	-20.00	20    	15.9    	280   	15.7      	-2.7      	4952      	-35.7
2364      	05:59:08  	530.6  	-20.00	20    	15.9    	280   	15.7      	-2.6      	4954      	-35.7
2365      	05:59:09  	530.4  	-20.10	20    	15.9    	280   	15.7      	-2.6      	4956      	-35.7
2366      	05:59:10  	530.3  	-20.10	20    	15.9    	279   	15.7      	-2.6      	4958      	-35.7
2367      	05:59:11  	530.2  	-20.10	20    	15.9    	279   	15.7      	-2.5      	4960      	-35.7
2368      	05:59:12  	530.1  	-20.10	20    	15.9    	279   	15.7      	-2.5      	4962      	-35.7
2369      	05:59:13  	529.9  	-20.10	20    	15.8    	279   	15.6      	-2.4      	4963      	-35.6
2370      	05:59:14  	529.8  	-20.10	20    	15.8    	279   	15.6      	-2.4      	4965      	-35.6
2371      	05:59:15  	529.7  	-20.10	20    	15.8    	278   	15.6      	-2.3      	4967      	-35.6
2372      	05:59:16  	529.5  	-20.10	21    	15.8    	278   	15.6      	-2.3      	4969      	-35.6
2373      	05:59:17  	529.4  	-20.20	21    	15.8    	278   	15.6      	-2.2      	4971      	-35.6
2374      	05:59:18  	529.3  	-20.20	21    	15.8    	278   	15.6      	-2.2      	4972      	-35.6
2375      	05:59:19  	529.2  	-20.20	21    	15.8    	278   	15.7      	-2.2      	4974      	-35.6
2376      	05:59:20  	529.0  	-20.20	21    	15.8    	278   	15.7      	-2.2      	4976      	-35.6
2377      	05:59:21  	528.9  	-20.20	21    	15.8    	278   	15.7      	-2.1      	4978      	-35.6
2378      	05:59:22  	528.8  	-20.20	21    	15.7    	278   	15.6      	-2.1      	4980      	-35.6
2379      	05:59:23  	528.6  	-20.20	21    	15.7    	278   	15.6      	-2.0      	4981      	-35.6
2380      	05:59:24  	528.5  	-20.20	21    	15.7    	277   	15.6      	-1.9      	4983      	-35.6
2381      	05:59:25  	528.4  	-20.20	21    	15.7    	277   	15.6      	-1.9      	4985      	-35.6
2382      	05:59:26  	528.2  	-20.20	21    	15.7    	277   	15.6      	-1.9      	4987      	-35.6
2383      	05:59:27  	528.1  	-20.30	21    	15.7    	276   	15.6      	-1.8      	4989      	-35.6
2384      	05:59:28  	528.0  	-20.30	21    	15.7    	276   	15.6      	-1.7      	4991      	-35.6
2385      	05:59:29  	527.8  	-20.30	21    	15.7    	276   	15.6      	-1.6      	4993      	-35.6
2386      	05:59:30  	527.7  	-20.30	21    	15.7    	276   	15.6      	-1.6      	4994      	-35.6
2387      	05:59:31  	527.6  	-20.30	21    	15.7    	276   	15.6      	-1.5      	4996      	-35.6
2388      	05:59:32  	527.4  	-20.30	21    	15.7    	275   	15.6      	-1.5      	4998      	-35.6
2389      	05:59:33  	527.3  	-20.30	21    	15.7    	275   	15.6      	-1.5      	5000      	-35.6
2390      	05:59:34  	527.2  	-20.40	21    	15.7    	275   	15.6      	-1.5      	5002      	-35.6
2391      	05:59:35  	527.0  	-20.40	21    	15.7    	275   	15.6      	-1.4      	5004      	-35.6
2392      	05:59:36  	526.9  	-20.40	21    	15.7    	275   	15.6      	-1.3      	5006      	-35.6
2393      	05:59:37  	526.7  	-20.40	21    	15.7    	275   	15.7      	-1.2      	5008      	-35.6
2394      	05:59:38  	526.6  	-20.40	21    	15.8    	274   	15.8      	-1.2      	5010      	-35.6
2395      	05:59:39  	526.4  	-20.40	21    	15.8    	274   	15.8      	-1.1      	5012      	-35.6
2396      	05:59:40  	526.3  	-20.50	21    	15.8    	274   	15.8      	-1.1      	5014      	-35.6
2397      	05:59:41  	526.2  	-20.50	21    	15.8    	274   	15.8      	-1.0      	5016      	-35.6
2398      	05:59:42  	526.0  	-20.50	21    	15.9    	273   	15.9      	-0.9      	5018      	-35.6
2399      	05:59:43  	525.9  	-20.50	21    	15.9    	273   	15.9      	-0.9      	5020      	-35.6
2400      	05:59:44  	525.8  	-20.50	21    	15.9    	273   	15.9      	-0.9      	5022      	-35.6
2401      	05:59:45  	525.6  	-20.50	21    	15.9    	273   	15.9      	-0.9      	5024      	-35.5
2402      	05:59:46  	525.5  	-20.50	22    	16.0    	273   	16.0      	-0.9      	5026      	-35.5
2403      	05:59:47  	525.4  	-20.60	22    	16.0    	273   	16.0      	-0.8      	5027      	-35.5
2404      	05:59:48  	525.2  	-20.60	22    	16.0    	273   	16.0      	-0.8      	5029      	-35.5
2405      	05:59:49  	525.1  	-20.60	22    	16.0    	273   	16.0      	-0.8      	5031      	-35.5
2406      	05:59:50  	525.0  	-20.60	22    	16.1    	273   	16.1      	-0.8      	5033      	-35.5
2407      	05:59:51  	524.8  	-20.60	22    	16.1    	273   	16.1      	-0.7      	5035      	-35.5
2408      	05:59:52  	524.7  	-20.60	22    	16.1    	272   	16.1      	-0.7      	5037      	-35.5
2409      	05:59:53  	524.6  	-20.60	22    	16.2    	272   	16.2      	-0.6      	5038      	-35.5
2410      	05:59:54  	524.4  	-20.60	22    	16.2    	272   	16.2      	-0.6      	5040      	-35.5
2411      	05:59:55  	524.3  	-20.70	22    	16.2    	272   	16.2      	-0.6      	5042      	-35.5
2412      	05:59:56  	524.2  	-20.70	22    	16.2    	272   	16.2      	-0.6      	5044      	-35.5
2413      	05:59:57  	524.1  	-20.70	22    	16.2    	272   	16.2      	-0.5      	5046      	-35.5
2414      	05:59:58  	523.9  	-20.70	22    	16.2    	272   	16.2      	-0.5      	5048      	-35.5
2415      	05:59:59  	523.8  	-20.70	22    	16.2    	272   	16.2      	-0.5      	5049      	-35.4
2416      	06:00:00  	523.7  	-20.70	22    	16.3    	272   	16.3      	-0.5      	5051      	-35.4
2417      	06:00:01  	523.6  	-20.70	22    	16.3    	272   	16.3      	-0.5      	5053      	-35.4
2418      	06:00:02  	523.4  	-20.70	22    	16.3    	272   	16.3      	-0.5      	5055      	-35.4
2419      	06:00:03  	523.3  	-20.70	22    	16.3    	271   	16.3      	-0.4      	5056      	-35.4
2420      	06:00:04  	523.2  	-20.80	22    	16.3    	271   	16.3      	-0.4      	5058      	-35.4
2421      	06:00:05  	523.0  	-20.80	22    	16.4    	271   	16.4      	-0.4      	5060      	-35.4
2422      	06:00:06  	522.9  	-20.80	22    	16.4    	271   	16.4      	-0.4      	5062      	-35.4
2423      	06:00:07  	522.8  	-20.80	22    	16.4    	271   	16.4      	-0.4      	5064      	-35.4
2424      	06:00:08  	522.6  	-20.80	22    	16.5    	271   	16.5      	-0.4      	5066      	-35.4
2425      	06:00:09  	522.5  	-20.80	22    	16.5    	271   	16.5      	-0.4      	5068      	-35.4
2426      	06:00:10  	522.4  	-20.90	22    	16.5    	271   	16.5      	-0.3      	5069      	-35.4
2427      	06:00:11  	522.2  	-20.90	23    	16.5    	271   	16.5      	-0.3      	5071      	-35.4
2428      	06:00:12  	522.1  	-20.90	23    	16.6    	271   	16.6      	-0.3      	5073      	-35.4
2429      	06:00:13  	522.0  	-20.90	23    	16.6    	271   	16.6      	-0.4      	5075      	-35.4
2430      	06:00:14  	521.9  	-20.90	23    	16.6    	271   	16.6      	-0.4      	5077      	-35.4
2431      	06:00:15  	521.7  	-20.90	23    	16.6    	271   	16.6      	-0.4      	5079      	-35.4
2432      	06:00:16  	521.6  	-20.90	23    	16.7    	271   	16.7      	-0.4      	5080      	-35.4
2433      	06:00:17  	521.5  	-21.00	23    	16.7    	271   	16.7      	-0.4      	5082      	-35.4
2434      	06:00:18  	521.3  	-21.00	23    	16.7    	271   	16.7      	-0.4      	5084      	-35.3
2435      	06:00:19  	521.2  	-21.00	23    	16.8    	271   	16.8      	-0.4      	5086      	-35.3
2436      	06:00:20  	521.1  	-21.00	23    	16.8    	271   	16.8      	-0.4      	5088      	-35.2
2437      	06:00:21  	521.0  	-21.00	23    	16.8    	271   	16.8      	-0.4      	5090      	-35.2
2438      	06:00:22  	520.8  	-21.00	24    	16.8    	271   	16.8      	-0.4      	5091      	-35.1
2439      	06:00:23  	520.7  	-21.00	24    	16.8    	271   	16.8      	-0.4      	5093      	-35.0
2440      	06:00:24  	520.6  	-21.00	24    	16.8    	272   	16.8      	-0.5      	5095      	-35.0
2441      	06:00:25  	520.4  	-21.00	24    	16.8    	272   	16.8      	-0.5      	5097      	-34.9
2442      	06:00:26  	520.3  	-21.10	24    	16.9    	272   	16.9      	-0.5      	5099      	-34.9
2443      	06:00:27  	520.2  	-21.10	25    	16.9    	272   	16.9      	-0.5      	5101      	-34.8
2444      	06:00:28  	520.0  	-21.10	25    	16.9    	272   	16.9      	-0.5      	5103      	-34.7
2445      	06:00:29  	519.9  	-21.10	25    	16.9    	272   	16.9      	-0.5      	5104      	-34.7
2446      	06:00:30  	519.8  	-21.10	25    	16.9    	272   	16.9      	-0.6      	5106      	-34.6
2447      	06:00:31  	519.6  	-21.10	25    	16.9    	272   	16.9      	-0.6      	5108      	-34.6
2448      	06:00:32  	519.5  	-21.10	25    	16.9    	272   	16.9      	-0.6      	5110      	-34.6
2449      	06:00:33  	519.4  	-21.10	25    	16.9    	272   	16.9      	-0.6      	5112      	-34.6
2450      	06:00:34  	519.3  	-21.20	25    	17.0    	272   	17.0      	-0.7      	5114      	-34.6
2451      	06:00:35  	519.1  	-21.20	25    	17.0    	272   	17.0      	-0.7      	5116      	-34.5
2452      	06:00:36  	519.0  	-21.20	26    	17.0    	272   	17.0      	-0.7      	5117      	-34.5
2453      	06:00:37  	518.9  	-21.20	26    	17.0    	273   	17.0      	-0.8      	5119      	-34.5
2454      	06:00:38  	518.7  	-21.20	26    	17.0    	273   	17.0      	-0.8      	5121      	-34.5
2455      	06:00:39  	518.6  	-21.20	26    	17.0    	273   	17.0      	-0.8      	5123      	-34.5
2456      	06:00:40  	518.5  	-21.20	26    	17.0    	273   	17.0      	-0.9      	5125      	-34.5
2457      	06:00:41  	518.3  	-21.20	26    	17.0    	273   	17.0      	-0.9      	5127      	-34.5
2458      	06:00:42  	518.2  	-21.20	26    	17.0    	273   	17.0      	-1.0      	5128      	-34.5
2459      	06:00:43  	518.1  	-21.20	26    	17.0    	274   	17.0      	-1.0      	5130      	-34.5
2460      	06:00:44  	518.0  	-21.30	26    	17.0    	274   	17.0      	-1.1      	5132      	-34.5
2461      	06:00:45  	517.8  	-21.30	26    	17.1    	274   	17.1      	-1.1      	5134      	-34.5
2462      	06:00:46  	517.7  	-21.30	26    	17.1    	274   	17.1      	-1.2      	5136      	-34.5
2463      	06:00:47  	517.6  	-21.30	26    	17.1    	274   	17.1      	-1.2      	5138      	-34.5
2464      	06:00:48  	517.4  	-21.30	26    	17.0    	274   	17.0      	-1.2      	5140      	-34.4
2465      	06:00:49  	517.3  	-21.30	26    	17.0    	274   	17.0      	-1.2      	5142      	-34.4
2466      	06:00:50  	517.1  	-21.30	26    	17.0    	274   	17.0      	-1.3      	5144      	-34.4
2467      	06:00:51  	517.0  	-21.30	26    	17.0    	274   	17.0      	-1.3      	5146      	-34.4
2468      	06:00:52  	516.9  	-21.30	26    	17.0    	274   	17.0      	-1.3      	5148      	-34.4
2469      	06:00:53  	516.7  	-21.30	26    	17.0    	275   	16.9      	-1.3      	5150      	-34.4
2470      	06:00:54  	516.6  	-21.40	26    	17.0    	275   	16.9      	-1.3      	5151      	-34.4
2471      	06:00:55  	516.5  	-21.40	26    	17.0    	275   	16.9      	-1.3      	5153      	-34.4
2472      	06:00:56  	516.3  	-21.40	26    	17.0    	275   	16.9      	-1.4      	5155      	-34.4
2473      	06:00:57  	516.2  	-21.40	26    	17.0    	275   	16.9      	-1.4      	5157      	-34.5
2474      	06:00:58  	516.1  	-21.40	26    	17.0    	275   	16.9      	-1.4      	5159      	-34.5
2475      	06:00:59  	516.0  	-21.40	26    	17.0    	275   	16.9      	-1.4      	5161      	-34.5
2476      	06:01:00  	515.8  	-21.40	26    	17.0    	275   	16.9      	-1.4      	5163      	-34.5
2477      	06:01:01  	515.7  	-21.40	26    	17.0    	275   	16.9      	-1.4      	5164      	-34.5
2478      	06:01:02  	515.6  	-21.40	26    	17.0    	275   	16.9      	-1.4      	5166      	-34.5
2479      	06:01:03  	515.4  	-21.40	26    	17.0    	275   	16.9      	-1.4      	5168      	-34.6
2480      	06:01:04  	515.3  	-21.50	26    	17.0    	275   	16.9      	-1.4      	5170      	-34.6
