Time,COM Elapse,XQ-iMet-XQ Pressure,XQ-iMet-XQ Air Temperature,XQ-iMet-XQ Humidity,XQ-iMet-XQ Humidity Temp,XQ-iMet-XQ Date,XQ-iMet-XQ Time,XQ-iMet-XQ Longitude,XQ-iMet-XQ Latitude,XQ-iMet-XQ Altitude,XQ-iMet-XQ Sat Count,Profile hour,Mean longitude,Mean latitude,,
35:35.3,909.906,898.54,4.37,47.3,4.56,13/09/2023,13:03:40,7.2233829,61.6703794,1059.934,16,,,,,
35:35.3,909.933,898.71,4.38,47.3,4.6,13/09/2023,13:03:41,7.2234745,61.6704566,1057.597,16,,,,,
35:35.4,909.959,899.06,4.41,47.2,4.61,13/09/2023,13:03:42,7.2235627,61.6705348,1055.272,16,,,,,
35:35.4,909.986,899.24,4.43,47.1,4.64,13/09/2023,13:03:43,7.2236569,61.6706123,1053.006,16,,,,,
35:35.4,910.011,899.55,4.43,47.1,4.64,13/09/2023,13:03:44,7.2237597,61.6706884,1050.685,16,,,,,
35:35.5,910.037,899.85,4.44,47,4.65,13/09/2023,13:03:45,7.2238704,61.670764,1048.091,16,,,,,
35:35.5,910.063,899.84,4.47,46.9,4.65,13/09/2023,13:03:46,7.2239963,61.6708379,1045.713,16,,,,,
35:35.5,910.089,900.24,4.49,46.9,4.67,13/09/2023,13:03:47,7.2241313,61.6709115,1043.403,16,,,,,
35:35.5,910.115,900.57,4.62,47,4.71,13/09/2023,13:03:48,7.2242698,61.6709819,1041.405,16,,,,,
35:35.6,910.141,900.78,4.67,47,4.74,13/09/2023,13:03:49,7.2244075,61.6710484,1039.461,16,,,,,
35:35.6,910.167,900.96,4.67,46.9,4.78,13/09/2023,13:03:50,7.2245379,61.6711161,1037.114,16,,,,,
35:35.6,910.193,901.18,4.62,46.8,4.76,13/09/2023,13:03:51,7.2246618,61.671188,1034.479,16,,,,,
35:35.6,910.219,901.44,4.61,46.7,4.78,13/09/2023,13:03:52,7.2247785,61.6712654,1032.047,16,,,,,
35:35.7,910.245,901.72,4.9,47.3,4.83,13/09/2023,13:03:53,7.224893,61.6713465,1029.701,16,,,,,
35:35.7,910.272,901.95,4.92,47,4.86,13/09/2023,13:03:54,7.2250135,61.6714259,1027.669,16,,,,,
35:35.7,910.297,902.04,4.68,46.7,4.85,13/09/2023,13:03:55,7.2251366,61.6715012,1025.879,16,,,,,
35:35.7,910.323,902.3,4.65,46.6,4.85,13/09/2023,13:03:56,7.2252621,61.6715706,1024.054,16,,,,,
35:35.8,910.349,902.59,4.66,46.5,4.85,13/09/2023,13:03:57,7.2253946,61.6716349,1021.702,16,,,,,
35:35.8,910.375,902.95,4.67,46.5,4.86,13/09/2023,13:03:58,7.2255441,61.6716966,1018.792,16,,,,,
35:35.8,910.401,903.28,4.71,46.4,4.88,13/09/2023,13:03:59,7.2257143,61.6717542,1016.265,16,,,,,
35:35.8,910.427,903.43,4.72,46.3,4.9,13/09/2023,13:04:00,7.2259021,61.671805,1013.832,16,,,,,
35:35.9,910.454,903.76,4.73,46.3,4.91,13/09/2023,13:04:01,7.226099,61.6718454,1011.863,16,,,,,
35:35.9,910.48,903.96,4.78,46.3,4.94,13/09/2023,13:04:02,7.2262992,61.6718732,1009.998,16,,,,,
35:35.9,910.506,904.36,4.83,46.3,4.97,13/09/2023,13:04:03,7.2265069,61.6718863,1007.835,16,,,,,
35:35.9,910.533,904.59,4.92,46.2,4.99,13/09/2023,13:04:04,7.2267209,61.6718841,1005.515,16,,,,,
35:36.0,910.559,904.67,4.87,46.1,4.99,13/09/2023,13:04:05,7.2269371,61.6718671,1003.333,16,,,,,
35:36.0,910.584,904.99,4.86,46,5.02,13/09/2023,13:04:06,7.2271478,61.6718393,1001.322,16,,,,,
35:36.0,910.61,904.91,4.84,46,5.02,13/09/2023,13:04:07,7.2273474,61.6718004,999.228,16,,,,,
35:36.1,910.636,905.19,4.88,45.9,5.04,13/09/2023,13:04:08,7.227541,61.6717549,997.247,16,,,,,
35:36.1,910.663,905.49,4.87,45.8,5.04,13/09/2023,13:04:09,7.2277367,61.6717129,995.606,16,,,,,
35:36.1,910.689,905.64,4.87,45.8,5.04,13/09/2023,13:04:10,7.227942,61.6716836,993.586,16,,,,,
35:36.1,910.714,905.9,4.9,45.8,5.04,13/09/2023,13:04:10,7.227942,61.6716836,993.586,16,,,,,
35:36.1,910.715,905.9,4.9,45.7,5.06,13/09/2023,13:04:11,7.2281605,61.6716718,991.117,16,,,,,
35:36.2,910.741,906.14,4.94,45.7,5.08,13/09/2023,13:04:12,7.2283844,61.6716804,988.714,16,,,,,
35:36.2,910.766,906.39,4.94,45.6,5.08,13/09/2023,13:04:13,7.2286005,61.6717109,986.41,16,,,,,
35:36.2,910.792,906.67,4.95,45.5,5.08,13/09/2023,13:04:14,7.2287943,61.6717601,984.228,16,,,,,
35:36.2,910.819,906.82,4.96,45.5,5.1,13/09/2023,13:04:15,7.2289594,61.6718212,982.258,16,,,,,
35:36.3,910.845,907.12,4.98,45.5,5.1,13/09/2023,13:04:16,7.2290957,61.6718925,980.049,16,,,,,
35:36.3,910.87,907.3,5.04,45.5,5.13,13/09/2023,13:04:17,7.2291999,61.6719733,977.671,16,,,,,
35:36.3,910.897,907.52,5.04,45.5,5.16,13/09/2023,13:04:18,7.2292702,61.6720613,975.365,16,,,,,
35:36.3,910.922,907.73,5.07,45.4,5.19,13/09/2023,13:04:19,7.2293054,61.672151,973.286,16,,,,,
35:36.4,910.948,907.96,5.11,45.4,5.2,13/09/2023,13:04:20,7.2293089,61.6722388,971.255,16,,,,,
35:36.4,910.975,908.15,5.12,45.4,5.22,13/09/2023,13:04:21,7.2292835,61.6723226,969.326,16,,,,,
35:36.4,911.001,908.4,5.13,45.3,5.23,13/09/2023,13:04:22,7.229231,61.6724007,967.451,16,,,,,
35:36.4,911.027,908.66,5.14,45.3,5.23,13/09/2023,13:04:23,7.2291555,61.6724729,965.583,16,,,,,
35:36.5,911.053,908.9,5.15,45.2,5.26,13/09/2023,13:04:24,7.2290619,61.672539,963.815,16,,,,,
35:36.5,911.08,909.13,5.16,45.1,5.27,13/09/2023,13:04:25,7.228951,61.6725968,961.892,16,,,,,
35:36.5,911.105,909.41,5.18,45.1,5.28,13/09/2023,13:04:26,7.2288242,61.6726432,960.13,16,,,,,
35:36.5,911.131,909.47,5.17,45,5.28,13/09/2023,13:04:27,7.2286813,61.6726768,958.278,16,,,,,
35:36.6,911.157,909.64,5.11,45,5.3,13/09/2023,13:04:28,7.2285237,61.6726938,956.319,16,,,,,
35:36.6,911.183,909.84,5.11,45,5.3,13/09/2023,13:04:28,7.2285237,61.6726938,956.319,16,,,,,
35:36.6,911.184,909.84,5.13,45,5.3,13/09/2023,13:04:29,7.2283611,61.6726883,954.532,16,,,,,
35:36.6,911.209,910.17,5.17,45,5.33,13/09/2023,13:04:30,7.2282104,61.6726572,952.514,16,,,,,
35:36.7,911.235,910.39,5.16,44.9,5.33,13/09/2023,13:04:31,7.2280844,61.6726014,950.45,16,,,,,
35:36.7,911.261,910.69,5.19,44.9,5.34,13/09/2023,13:04:32,7.2280021,61.6725248,948.42,16,,,,,
35:36.7,911.287,910.85,5.26,44.9,5.35,13/09/2023,13:04:33,7.227978,61.672435,946.071,16,,,,,
35:36.7,911.313,911.05,5.33,44.9,5.38,13/09/2023,13:04:34,7.2280201,61.6723405,943.679,16,,,,,
35:36.8,911.339,911.32,5.38,44.9,5.39,13/09/2023,13:04:35,7.2281263,61.6722506,941,16,,,,,
35:36.8,911.365,911.57,5.35,44.9,5.41,13/09/2023,13:04:36,7.2282932,61.672176,938.441,16,,,,,
35:36.8,911.391,911.75,5.33,44.9,5.41,13/09/2023,13:04:36,7.2282932,61.672176,938.441,16,,,,,
35:36.8,911.392,911.75,5.33,44.8,5.42,13/09/2023,13:04:37,7.2285055,61.6721261,936.083,16,,,,,
35:36.8,911.418,912,5.33,44.8,5.42,13/09/2023,13:04:38,7.2287425,61.672106,933.649,16,,,,,
35:36.9,911.443,912.25,5.32,44.7,5.44,13/09/2023,13:04:39,7.2289803,61.6721188,931.561,16,,,,,
35:36.9,911.47,912.49,5.33,44.7,5.45,13/09/2023,13:04:40,7.2291989,61.6721586,929.791,16,,,,,
35:36.9,911.496,912.61,5.37,44.6,5.46,13/09/2023,13:04:41,7.2293832,61.6722188,928.188,16,,,,,
35:36.9,911.521,912.85,5.42,44.6,5.48,13/09/2023,13:04:42,7.2295205,61.6722932,926.456,16,,,,,
35:37.0,911.547,913.1,5.44,44.5,5.52,13/09/2023,13:04:43,7.2295986,61.6723731,924.572,16,,,,,
35:37.0,911.573,913.32,5.44,44.5,5.52,13/09/2023,13:04:44,7.2296194,61.6724543,922.188,16,,,,,
35:37.0,911.599,913.63,5.44,44.4,5.55,13/09/2023,13:04:45,7.2295969,61.6725328,919.768,16,,,,,
35:37.0,911.625,913.83,5.46,44.4,5.55,13/09/2023,13:04:46,7.2295403,61.6726042,917.629,16,,,,,
35:37.1,911.651,914.03,5.47,44.3,5.55,13/09/2023,13:04:47,7.2294525,61.6726606,915.622,16,,,,,
35:37.1,911.677,914.28,5.51,44.3,5.57,13/09/2023,13:04:48,7.2293373,61.6726952,913.187,16,,,,,
35:37.1,911.703,914.66,5.51,44.3,5.59,13/09/2023,13:04:49,7.2292046,61.6727042,910.934,16,,,,,
35:37.1,911.73,914.81,5.56,44.2,5.62,13/09/2023,13:04:50,7.22907,61.6726853,908.596,16,,,,,
35:37.2,911.756,915.03,5.58,44.2,5.63,13/09/2023,13:04:51,7.2289555,61.6726382,907.369,16,,,,,
35:37.2,911.782,915.21,5.6,44.1,5.64,13/09/2023,13:04:52,7.2288812,61.6725711,906.124,16,,,,,
35:37.2,911.807,915.5,5.58,44,5.66,13/09/2023,13:04:53,7.2288607,61.6724889,904.267,16,,,,,
35:37.2,911.834,915.8,5.62,44,5.67,13/09/2023,13:04:54,7.2289011,61.6723943,901.546,16,,,,,
35:37.3,911.86,916.07,5.66,44,5.7,13/09/2023,13:04:55,7.2290044,61.6722971,898.854,16,13,7.23419427458101,61.6719472857542,7.2290044,61.6711153
35:37.3,911.886,916.29,5.68,44,5.71,13/09/2023,13:04:56,7.2291666,61.6722109,896.92,16,13,7.23420923659218,61.6719482656425,7.2363695,61.6726216
35:37.3,911.912,916.38,5.71,43.9,5.73,13/09/2023,13:04:57,7.2293715,61.6721477,895.322,16,13,7.23422354050279,61.6719496407821,,
35:37.4,911.937,916.52,5.72,43.9,5.76,13/09/2023,13:04:58,7.2295959,61.6721135,893.2,16,13,7.23423715111732,61.6719513256983,,
35:37.4,911.964,916.92,5.73,43.8,5.78,13/09/2023,13:04:59,7.2298262,61.6721143,890.107,16,13,7.23425009329609,61.6719532078212,,
35:37.4,911.99,917.26,5.76,43.8,5.79,13/09/2023,13:05:00,7.2300509,61.6721509,886.62,16,13,7.23426230167598,61.6719551731844,,
35:37.4,912.021,917.55,5.78,43.8,5.82,13/09/2023,13:05:01,7.2302432,61.6722157,884.079,16,13,7.23427371955307,61.6719571368715,,
35:37.5,912.041,917.89,5.82,43.7,5.86,13/09/2023,13:05:02,7.230368,61.6722952,882.029,16,13,7.23428447067039,61.6719589963687,,
35:37.5,912.068,918.24,5.83,43.7,5.88,13/09/2023,13:05:03,7.2304161,61.6723746,879.406,16,13,7.23429483463687,61.6719606240224,,
35:37.5,912.094,918.6,5.85,43.6,5.91,13/09/2023,13:05:04,7.2303952,61.6724518,876.012,16,13,7.23430505167598,61.6719619977654,,
35:37.5,912.12,918.82,5.91,43.6,5.93,13/09/2023,13:05:05,7.2303142,61.6725222,872.936,16,13,7.23431529106145,61.6719631670391,,
35:37.6,912.146,919.12,5.94,43.6,5.94,13/09/2023,13:05:06,7.2301946,61.6725737,871.017,16,13,7.23432576089385,61.671964148324,,
35:37.6,912.172,919.26,5.95,43.5,5.97,13/09/2023,13:05:07,7.2300623,61.6725987,869.789,16,13,7.2343365047486,61.6719649871508,,
35:37.6,912.198,919.45,5.9,43.9,5.98,13/09/2023,13:05:08,7.229933,61.6725988,868.822,16,13,7.23434758100559,61.6719657592179,,
35:37.6,912.224,919.73,5.85,44.1,5.98,13/09/2023,13:05:09,7.2298165,61.6725782,868.2,16,13,7.23435898463687,61.6719665410615,,
35:37.7,912.249,920.01,5.94,44.3,6.01,13/09/2023,13:05:10,7.2297156,61.6725409,867.282,16,13,7.23437069748603,61.6719673726257,,
35:37.7,912.277,920.14,5.98,44.5,6.04,13/09/2023,13:05:11,7.2296282,61.67249,865.915,16,13,7.2343826773743,61.6719683125698,,
35:37.7,912.302,920.09,6,44.4,6.06,13/09/2023,13:05:12,7.2295619,61.6724232,864.305,16,13,7.23439489608939,61.671969397486,,
35:37.7,912.328,920.13,5.96,44.3,6.08,13/09/2023,13:05:13,7.2295293,61.6723386,862.595,16,13,7.23440728603352,61.6719706793296,,
35:37.8,912.355,920.24,5.96,44.2,6.08,13/09/2023,13:05:14,7.2295448,61.6722403,861.16,16,13,7.23441975810056,61.671972197486,,
35:37.8,912.381,920.53,6.01,43.9,6.11,13/09/2023,13:05:15,7.2296137,61.6721388,859.542,16,13,7.23443218072626,61.6719739851955,,
35:37.8,912.408,920.65,6.05,43.7,6.12,13/09/2023,13:05:16,7.2297346,61.6720446,857.766,16,13,7.23444442150838,61.6719760427374,,
35:37.8,912.433,920.93,6.15,43.5,6.16,13/09/2023,13:05:17,7.2299048,61.6719653,855.315,16,13,7.23445631536313,61.6719783726257,,
35:37.9,912.46,921.24,6.23,43.3,6.19,13/09/2023,13:05:18,7.2301131,61.6719036,852.552,16,13,7.2344677424581,61.6719809265363,,
35:37.9,912.485,921.5,6.34,43.2,6.22,13/09/2023,13:05:19,7.2303498,61.6718633,849.818,16,13,7.23447857039106,61.6719836603352,,
35:37.9,912.511,921.89,6.34,43.2,6.22,13/09/2023,13:05:19,7.2303498,61.6718633,849.818,16,13,7.23448872653631,61.6719865044693,,
35:37.9,912.512,921.89,6.31,43.1,6.26,13/09/2023,13:05:20,7.2305953,61.6718544,846.993,16,13,7.23449887067039,61.67198935,,
35:38.0,912.537,922.18,6.49,43.1,6.3,13/09/2023,13:05:21,7.2308265,61.6718811,843.96,16,13,7.23450833240223,61.6719922181564,,
35:38.0,912.563,922.45,6.59,43.1,6.34,13/09/2023,13:05:22,7.2310213,61.6719354,841.162,16,13,7.2345171678771,61.6719950167598,,
35:38.0,912.589,922.86,6.63,43,6.4,13/09/2023,13:05:23,7.2311635,61.6720075,837.943,16,13,7.23452549050279,61.6719976748603,,
35:38.0,912.615,923.14,6.38,42.9,6.4,13/09/2023,13:05:24,7.2312458,61.6720889,834.708,16,13,7.23453344860335,61.6720001421788,,
35:38.1,912.642,923.5,6.32,42.8,6.41,13/09/2023,13:05:25,7.2312635,61.6721679,831.658,16,13,7.23454120893855,61.6720023751397,,
35:38.1,912.668,923.78,6.3,42.9,6.4,13/09/2023,13:05:26,7.2312262,61.6722374,829.493,16,13,7.23454893715084,61.6720043916201,,
35:38.1,912.693,923.94,6.28,43,6.4,13/09/2023,13:05:27,7.2311557,61.6722902,828.315,16,13,7.23455676424581,61.6720062296089,,
35:38.1,912.72,924.06,6.24,43.1,6.4,13/09/2023,13:05:28,7.2310617,61.6723193,827.32,16,13,7.23456476480447,61.6720079220671,,
35:38.2,912.745,924.17,6.25,43.2,6.41,13/09/2023,13:05:29,7.2309557,61.6723262,826.056,16,13,7.23457300949721,61.6720095413408,,
35:38.2,912.771,924.3,6.26,43.3,6.41,13/09/2023,13:05:30,7.2308427,61.6723134,824.298,16,13,7.23458155,61.6720111469274,,
35:38.2,912.798,924.53,6.25,43.3,6.41,13/09/2023,13:05:31,7.2307289,61.6722781,822.196,16,13,7.23459041675978,61.6720127930168,,
35:38.2,912.823,924.71,6.27,43.3,6.42,13/09/2023,13:05:32,7.2306248,61.6722176,820.494,16,13,7.23459960670391,61.6720145410615,,
35:38.3,912.85,924.88,6.35,43,6.42,13/09/2023,13:05:33,7.2305424,61.6721387,819.259,16,13,7.23460908435754,61.6720164639665,,
35:38.3,912.876,925,6.34,43,6.45,13/09/2023,13:05:34,7.2305002,61.6720496,818.484,16,13,7.23461878798883,61.6720186139665,,
35:38.3,912.901,925.16,6.37,42.8,6.45,13/09/2023,13:05:35,7.2305051,61.6719576,817.625,16,13,7.23462863184358,61.6720210139665,,
35:38.3,912.928,925.37,6.39,42.6,6.46,13/09/2023,13:05:36,7.2305474,61.6718653,815.953,16,13,7.23463847793296,61.6720236740223,,
35:38.4,912.954,925.66,6.43,42.4,6.48,13/09/2023,13:05:37,7.2306293,61.6717731,813.498,16,13,7.23464820642458,61.6720265946927,,
35:38.4,912.98,925.87,6.46,42.3,6.51,13/09/2023,13:05:38,7.2307604,61.6716817,810.639,16,13,7.23465770865922,61.6720297723464,,
35:38.4,913.007,926.15,6.53,42.1,6.52,13/09/2023,13:05:39,7.2309427,61.6716011,807.886,16,13,7.2346668424581,61.6720332086592,,
35:38.4,913.032,926.46,6.54,42,6.55,13/09/2023,13:05:40,7.2311656,61.6715444,805.758,16,13,7.23467546117318,61.6720368648045,,
35:38.5,913.058,926.67,6.54,41.9,6.56,13/09/2023,13:05:41,7.2314086,61.671515,803.599,16,13,7.2346834452514,61.6720406765363,,
35:38.5,913.084,926.92,6.58,41.8,6.6,13/09/2023,13:05:42,7.2316527,61.6715121,801.501,16,13,7.23469074469274,61.6720445581006,,
35:38.5,913.109,927.24,6.62,41.8,6.62,13/09/2023,13:05:43,7.2318809,61.6715329,798.948,16,13,7.2346973226257,61.6720484513966,,
35:38.6,913.136,927.76,6.67,41.8,6.65,13/09/2023,13:05:44,7.232082,61.6715783,795.922,16,13,7.23470326089385,61.6720522846369,,
35:38.6,913.162,927.74,6.68,41.7,6.67,13/09/2023,13:05:45,7.2322486,61.6716433,793.073,16,13,7.23470865502793,61.6720559829609,,
35:38.6,913.187,928.09,6.63,41.8,6.7,13/09/2023,13:05:46,7.2323784,61.6717206,790.646,16,13,7.23471358938548,61.672059503352,,
35:38.6,913.214,928.42,6.63,41.9,6.71,13/09/2023,13:05:47,7.2324699,61.6718055,788.388,16,13,7.2347181622905,61.6720628284916,,
35:38.7,913.24,928.61,6.69,41.8,6.75,13/09/2023,13:05:48,7.2325263,61.6718942,786.541,16,13,7.23472250446927,61.6720659296089,,
35:38.7,913.267,928.71,6.7,41.7,6.75,13/09/2023,13:05:49,7.2325485,61.6719807,785.206,16,13,7.23472670782123,61.6720687874302,,
35:38.7,913.292,928.85,6.68,41.7,6.75,13/09/2023,13:05:50,7.2325331,61.6720573,784.1,16,13,7.23473084357542,61.6720714094972,,
35:38.7,913.318,928.97,6.67,41.7,6.76,13/09/2023,13:05:51,7.2324858,61.6721183,783.133,16,13,7.23473501675978,61.6720738184358,,
35:38.8,913.344,929.2,6.7,41.7,6.79,13/09/2023,13:05:52,7.2324075,61.6721603,781.403,16,13,7.23473931927374,61.6720760581006,,
35:38.8,913.37,929.39,6.71,41.7,6.79,13/09/2023,13:05:53,7.2323017,61.6721802,778.941,16,13,7.23474385223464,61.6720781723464,,
35:38.8,913.396,929.56,6.75,41.6,6.82,13/09/2023,13:05:54,7.2321762,61.6721804,776.534,16,13,7.23474868631285,61.6720802310056,,
35:38.8,913.422,929.76,6.74,41.8,6.82,13/09/2023,13:05:55,7.2320465,61.672164,775.262,16,13,7.23475388212291,61.6720822921788,,
35:38.9,913.448,929.92,6.71,42.1,6.82,13/09/2023,13:05:56,7.2319322,61.6721299,774.754,16,13,7.23475946452514,61.6720843946927,,
35:38.9,913.474,930.01,6.72,42.2,6.83,13/09/2023,13:05:57,7.2318444,61.6720808,774.358,16,13,7.23476539162011,61.672086577933,,
35:38.9,913.5,930.18,6.7,42.4,6.85,13/09/2023,13:05:58,7.231783,61.6720177,773.746,16,13,7.23477157932961,61.6720888888268,,
35:38.9,913.526,930.26,6.7,42.5,6.83,13/09/2023,13:05:59,7.2317489,61.6719409,772.682,16,13,7.23477794608939,61.6720913734637,,
35:39.0,913.552,930.43,6.72,42.5,6.86,13/09/2023,13:06:00,7.2317427,61.6719409,772.682,16,13,7.23478441787709,61.6720940709497,,
35:39.0,913.553,930.43,6.72,42.5,6.86,13/09/2023,13:06:00,7.2317427,61.6718515,771.112,16,13,7.2347909198324,61.6720967662011,,
35:39.0,913.578,930.6,6.72,42.5,6.86,13/09/2023,13:06:00,7.2317427,61.6718515,771.112,16,13,7.23479742374302,61.6720997100559,,
35:39.0,913.579,930.6,6.74,42.4,6.86,13/09/2023,13:06:01,7.2317724,61.6717534,769.733,16,13,7.23480392653631,61.6721026527933,,
35:39.0,913.604,930.72,6.75,42.4,6.88,13/09/2023,13:06:02,7.2318472,61.6716514,768.291,16,13,7.23481033938548,61.6721058684358,,
35:39.0,913.63,930.9,6.74,42.5,6.86,13/09/2023,13:06:03,7.2319727,61.6715498,767.153,16,13,7.23481653659218,61.6721093678771,,
35:39.1,913.657,931.03,6.74,42.6,6.88,13/09/2023,13:06:04,7.2321607,61.6714531,765.816,16,13,7.23482238938548,61.67211315,,
35:39.1,913.683,931.1,6.75,42.6,6.89,13/09/2023,13:06:05,7.2324087,61.6713727,764.508,16,13,7.23482778156425,61.6721171837989,,
35:39.1,913.709,931.14,6.77,42.6,6.89,13/09/2023,13:06:06,7.2326907,61.6713149,763.751,16,13,7.23483247430168,61.6721214391062,,
35:39.1,913.734,931.21,6.76,42.6,6.89,13/09/2023,13:06:07,7.2329783,61.6712867,763.54,16,13,7.23483634888268,61.6721258675978,,
35:39.2,913.76,931.3,6.8,42.5,6.9,13/09/2023,13:06:08,7.233251,61.6712905,763.306,16,13,7.23483939608939,61.6721303888268,,
35:39.2,913.786,931.42,6.85,42.3,6.9,13/09/2023,13:06:09,7.2334933,61.6713196,762.23,16,13,7.23484166592179,61.6721349086592,,
35:39.2,913.813,931.65,6.89,42,6.96,13/09/2023,13:06:10,7.2336982,61.671372,760.112,16,13,7.23484325977654,61.6721393527933,,
