Time,COM Elapse,XQ-iMet-XQ Pressure,XQ-iMet-XQ Air Temperature,XQ-iMet-XQ Humidity,XQ-iMet-XQ Humidity Temp,XQ-iMet-XQ Date,XQ-iMet-XQ Time,XQ-iMet-XQ Longitude,XQ-iMet-XQ Latitude,XQ-iMet-XQ Altitude,XQ-iMet-XQ Sat Count,Profile hour,Mean longitude,Mean latitude,,,
2023/09/13 20:37:53.5499,28.875,954.27,5.44,nan,5.94,2023/09/13,07:02:55,7.2112326,61.6760745,573.595,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.5788,28.904,954.04,5.42,nan,5.91,2023/09/13,07:02:56,7.2112302,61.6760744,575.371,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.6056,28.931,953.83,5.38,nan,5.91,2023/09/13,07:02:57,7.2112285,61.6760742,577.078,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.6257,28.951,953.59,5.37,nan,5.87,2023/09/13,07:02:58,7.2112264,61.6760748,578.965,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.6569,28.982,953.31,5.34,nan,5.86,2023/09/13,07:02:59,7.2112258,61.6760756,580.938,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.6731,28.999,953.07,5.32,nan,5.82,2023/09/13,07:03:00,7.2112249,61.6760762,582.941,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.7056,29.031,952.87,5.31,nan,5.8,2023/09/13,07:03:01,7.2112227,61.6760772,585.345,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.7308,29.056,952.58,5.3,nan,5.78,2023/09/13,07:03:02,7.2112204,61.6760769,587.31,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.7521,29.078,952.34,5.27,nan,5.75,2023/09/13,07:03:03,7.2112181,61.6760765,589.077,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.7839,29.109,952.16,5.26,nan,5.74,2023/09/13,07:03:04,7.2112176,61.676076,590.816,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.8059,29.131,951.87,5.27,nan,5.73,2023/09/13,07:03:05,7.2112171,61.6760764,592.912,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.8320,29.158,951.59,5.26,nan,5.7,2023/09/13,07:03:06,7.2112165,61.6760777,595.123,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.8645,29.19,951.38,5.27,nan,5.67,2023/09/13,07:03:07,7.2112141,61.6760777,596.617,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.8901,29.216,951.11,5.3,nan,5.64,2023/09/13,07:03:08,7.211212,61.6760759,597.797,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.9105,29.236,950.94,5.3,nan,5.63,2023/09/13,07:03:09,7.2112135,61.676075,599.948,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.9414,29.267,950.65,5.31,nan,5.62,2023/09/13,07:03:10,7.2112112,61.676075,601.716,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.9574,29.283,950.46,5.31,nan,5.63,2023/09/13,07:03:11,7.2112087,61.6760751,602.918,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.9888,29.314,950.15,5.31,nan,5.62,2023/09/13,07:03:12,7.2112084,61.6760757,605.038,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.0207,29.346,949.97,5.3,nan,5.6,2023/09/13,07:03:13,7.2112055,61.676076,606.671,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.0383,29.364,949.74,5.28,nan,5.6,2023/09/13,07:03:14,7.2112045,61.676077,608.546,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.0668,29.392,949.54,5.25,nan,5.59,2023/09/13,07:03:15,7.2112027,61.6760783,610.723,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.0981,29.424,949.26,5.24,nan,5.58,2023/09/13,07:03:16,7.2112015,61.6760788,612.843,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.1140,29.44,949.01,5.21,nan,5.56,2023/09/13,07:03:17,7.2111979,61.6760793,614.497,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.1386,29.464,948.78,5.19,nan,5.55,2023/09/13,07:03:18,7.2111957,61.6760804,616.606,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.1735,29.499,948.59,5.17,nan,5.55,2023/09/13,07:03:19,7.2111927,61.6760819,618.665,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.1955,29.521,948.32,5.15,nan,5.54,2023/09/13,07:03:20,7.2111887,61.6760822,620.386,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.2251,29.551,948.12,5.13,nan,5.52,2023/09/13,07:03:21,7.2111874,61.6760826,622.662,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.2411,29.567,947.86,5.12,nan,5.49,2023/09/13,07:03:22,7.2111863,61.6760829,624.57,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.2724,29.598,947.61,5.11,nan,5.48,2023/09/13,07:03:23,7.2111853,61.6760829,626.347,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.3044,29.63,947.4,5.1,nan,5.47,2023/09/13,07:03:24,7.2111828,61.6760836,628.114,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.3297,29.655,947.12,5.08,nan,5.44,2023/09/13,07:03:25,7.2111763,61.676081,628.604,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.3509,29.677,946.9,5.06,nan,5.43,2023/09/13,07:03:26,7.2111747,61.6760795,630.213,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.3824,29.708,946.72,5.05,nan,5.4,2023/09/13,07:03:27,7.211172,61.6760785,631.543,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.4077,29.733,946.45,5.03,nan,5.38,2023/09/13,07:03:28,7.2111699,61.6760776,633.233,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.4295,29.755,946.15,5.02,nan,5.36,2023/09/13,07:03:29,7.2111667,61.6760766,634.696,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.4480,29.774,945.93,4.99,nan,5.34,2023/09/13,07:03:30,7.2111645,61.6760756,636.337,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.4785,29.804,945.7,5,nan,5.34,2023/09/13,07:03:31,7.2111615,61.6760754,637.918,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.5078,29.833,945.48,4.99,nan,5.3,2023/09/13,07:03:32,7.2111596,61.6760748,639.619,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.5236,29.849,945.23,4.97,nan,5.29,2023/09/13,07:03:33,7.2111583,61.6760736,641.377,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.5550,29.881,945.06,4.99,nan,5.28,2023/09/13,07:03:34,7.211157,61.6760724,643.431,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.5863,29.912,944.84,4.97,nan,5.26,2023/09/13,07:03:35,7.2111519,61.6760722,645.051,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.6108,29.936,944.58,4.96,nan,5.25,2023/09/13,07:03:36,7.2111516,61.6760713,646.98,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.6418,29.967,944.39,4.92,nan,5.23,2023/09/13,07:03:37,7.2111513,61.6760717,648.501,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.6646,29.99,944.16,4.89,nan,5.21,2023/09/13,07:03:38,7.2111502,61.6760724,650,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.6802,30.006,943.92,4.9,nan,5.21,2023/09/13,07:03:39,7.2111478,61.6760729,651.529,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.7116,30.037,943.68,4.88,nan,5.19,2023/09/13,07:03:40,7.2111471,61.6760725,653.156,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.7446,30.07,943.5,4.88,nan,5.18,2023/09/13,07:03:41,7.2111448,61.6760729,654.974,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.7683,30.094,943.22,4.87,nan,5.17,2023/09/13,07:03:42,7.2111421,61.6760735,656.784,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.7934,30.119,943.04,4.87,nan,5.14,2023/09/13,07:03:43,7.2111383,61.6760741,658.716,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.8228,30.148,942.77,4.83,nan,5.11,2023/09/13,07:03:44,7.2111356,61.6760743,660.761,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.8385,30.164,942.58,4.82,nan,5.11,2023/09/13,07:03:45,7.2111353,61.6760731,662.802,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.8735,30.199,942.29,4.81,nan,5.09,2023/09/13,07:03:46,7.2111372,61.6760716,664.612,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.9006,30.226,942.07,4.8,nan,5.07,2023/09/13,07:03:47,7.2111396,61.6760711,666.304,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.9169,30.242,941.91,4.79,nan,5.07,2023/09/13,07:03:48,7.2111411,61.6760711,668.033,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.9475,30.273,941.71,4.8,nan,5.06,2023/09/13,07:03:49,7.2111398,61.6760717,669.538,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.9788,30.304,941.5,4.78,nan,5.05,2023/09/13,07:03:50,7.2111386,61.6760723,671.115,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:54.9944,30.32,941.24,4.79,nan,5.05,2023/09/13,07:03:51,7.2111388,61.6760718,672.85,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:55.0283,30.354,941.09,4.79,nan,5.03,2023/09/13,07:03:52,7.211136,61.6760717,674.761,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:55.0579,30.383,940.84,4.79,nan,5.02,2023/09/13,07:03:53,7.2111343,61.6760714,676.569,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:55.0735,30.399,940.6,4.79,nan,5.02,2023/09/13,07:03:54,7.2111316,61.6760712,678.355,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:55.1084,30.434,940.42,4.76,nan,5.01,2023/09/13,07:03:55,7.2111278,61.6760715,679.859,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:55.1363,30.462,940.1,4.78,nan,5.01,2023/09/13,07:03:56,7.2111285,61.6760722,681.929,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:55.1569,30.482,939.93,4.76,nan,4.98,2023/09/13,07:03:57,7.2111297,61.6760731,683.765,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:55.1837,30.509,939.68,4.75,nan,4.96,2023/09/13,07:03:58,7.2111315,61.6760736,685.427,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:55.2088,30.534,939.47,4.73,nan,4.95,2023/09/13,07:03:59,7.2111327,61.6760736,687.318,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:55.2311,30.557,939.2,4.71,nan,4.94,2023/09/13,07:04:00,7.2111312,61.676073,689.088,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:55.2470,30.573,939.02,4.7,nan,4.92,2023/09/13,07:04:01,7.2111314,61.6760721,690.984,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:55.2804,30.606,938.7,4.71,nan,4.9,2023/09/13,07:04:02,7.2111313,61.6760718,692.904,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:55.3117,30.637,938.47,4.69,nan,4.9,2023/09/13,07:04:03,7.2111311,61.6760715,694.82,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:55.3313,30.657,938.22,4.69,nan,4.88,2023/09/13,07:04:04,7.2111289,61.6760712,696.974,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:55.3573,30.683,937.99,4.7,nan,4.85,2023/09/13,07:04:05,7.2111272,61.6760716,699.006,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:55.3924,30.718,937.7,4.64,nan,4.84,2023/09/13,07:04:06,7.2111265,61.6760727,701.192,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:55.4090,30.735,937.49,4.62,nan,4.83,2023/09/13,07:04:07,7.2111257,61.6760732,703.36,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:55.4376,30.763,937.25,4.63,nan,4.81,2023/09/13,07:04:08,7.2111224,61.6760731,705.219,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:55.4702,30.796,937.03,4.61,nan,4.8,2023/09/13,07:04:09,7.2111189,61.6760733,706.966,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:55.4875,30.813,936.74,4.61,nan,4.79,2023/09/13,07:04:10,7.2111188,61.6760733,708.954,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:55.5153,30.841,936.49,4.59,nan,4.77,2023/09/13,07:04:11,7.2111187,61.6760731,710.929,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:55.5466,30.872,936.24,4.56,nan,4.76,2023/09/13,07:04:12,7.2111171,61.6760731,712.888,12,7,,,ASCENT,ASCENT,
2023/09/13 20:37:55.5623,30.888,936.01,4.53,nan,4.75,2023/09/13,07:04:13,7.2111172,61.6760733,714.936,12,7,,,ASCENT,ASCENT,
